vto_name	vto_id	ncbi_id	OT_name	Ot_ID
Astroblepus sp. (Fink and Fink 1981)	VTO_0060696	NA	NA	NA
Astroblepus peruanus	VTO_0060697	NA	NA	NA
Cteniloricaria maculata	VTO_0059871	NA	NA	NA
Chiloglanis macropterus	VTO_0061913	NA	NA	NA
Hypancistrus	VTO_0037256	281747	Hypancistrus	296245
Chaetostoma aburrensis	VTO_0059983	NA	NA	NA
Chaetostoma lineopunctatum	VTO_0037250	868566	Chaetostoma lineopunctatum	237192
Chaetostoma anomalum	VTO_0037251	337773	Chaetostoma anomalum	494908
Phyllonemus typus	VTO_0035184	390422	Phyllonemus typus	1057305
Akysis manipurensis	VTO_0061284	NA	NA	NA
Hypancistrus contradens	VTO_0037258	NA	NA	NA
Hopliancistrus	VTO_0037259	164004	Hopliancistrus	698174
Chaetostoma machiquense	VTO_0059985	NA	NA	NA
Microglanis	VTO_0035063	337755	Microglanis	1087458
Chaetostoma marmorescens	VTO_0059987	NA	NA	NA
Pseudobagrus gracilis	VTO_0059531	NA	NA	NA
Pseudobagrus pictus	VTO_0059530	NA	NA	NA
Pseudobagrus nubilosus	VTO_0059533	NA	NA	NA
Pseudobagrus eupogoides	VTO_0059532	NA	NA	NA
Batasio niger	VTO_0059535	NA	NA	NA
Pseudobagrus omeihensis	VTO_0059534	NA	NA	NA
Batasio macronotus	VTO_0059537	NA	NA	NA
Batasio procerus	VTO_0059536	NA	NA	NA
Batasio havmolleri	VTO_0059539	NA	NA	NA
Batasio merianiensis	VTO_0059538	NA	NA	NA
Ompok pabo	VTO_0036162	596146	Ompok pabo	751686
Chiloglanis cameronensis	VTO_0061915	NA	NA	NA
Parotocinclus spilurus	VTO_0059899	NA	NA	NA
Cnidoglanis sp. (Mo 1991)	VTO_0060447	NA	NA	NA
Pseudohemiodon devincenzii	VTO_0060404	NA	NA	NA
Ancistrus falconensis	VTO_0059920	NA	NA	NA
Belonoglanis tenuis	VTO_0035594	390404	Belonoglanis tenuis	9890
Phyllonemus	VTO_0035183	390421	Phyllonemus	1057304
Phractura intermedia	VTO_0035596	NA	NA	NA
Mystus cineraceus	VTO_0059468	NA	NA	NA
Ancistrus sp. (Britz and Hoffman 2006)	VTO_0059959	NA	NA	NA
Hypostomus ventromaculatus	VTO_0060217	NA	NA	NA
Hisonotus depressicauda	VTO_0036943	NA	NA	NA
Propimelodus araguayae	VTO_0059612	NA	NA	NA
Mystus wolffii	VTO_0059466	NA	NA	NA
Farlowella curtirostra	VTO_0060359	NA	NA	NA
Parauchenoglanis balayi	VTO_0035180	390481	Parauchenoglanis balayi	215094
Hemibagrus fortis	VTO_0059405	NA	NA	NA
Hemibagrus vietnamicus	VTO_0059404	NA	NA	NA
Hemibagrus bongan	VTO_0059407	NA	NA	NA
Mystus fortis	VTO_0059406	NA	NA	NA
Hemibagrus variegatus	VTO_0059401	NA	NA	NA
Hemibagrus punctatus	VTO_0059400	NA	NA	NA
Batasio tigrinus	VTO_0035187	390466	Batasio tigrinus	61502
Hemibagrus spilopterus	VTO_0059402	NA	NA	NA
Arius macracanthus	VTO_0059759	NA	NA	NA
Hypostomus obtusirostris	VTO_0060213	NA	NA	NA
Hemibagrus planiceps	VTO_0059409	NA	NA	NA
Hemibagrus songdaensis	VTO_0059408	NA	NA	NA
Mystus canarensis	VTO_0059462	NA	NA	NA
Hypostomus heraldoi	VTO_0060256	NA	NA	NA
Planiloricaria sp. (Britto 2003)	VTO_0059872	NA	NA	NA
Farlowella altocorpus	VTO_0060357	NA	NA	NA
Chaca chaca	VTO_0035476	337643	Chaca chaca	45408
Clariidae	VTO_0035477	31009	Clariidae	828985
Farlowella sp. (Schaefer 1987)	VTO_0060356	NA	NA	NA
Chaca	VTO_0035472	61313	Chaca	584045
Hemibagrus imbrifer	VTO_0059398	NA	NA	NA
Chacidae	VTO_0035471	31010	Chacidae	609245
Hemibagrus caveatus	VTO_0059395	NA	NA	NA
Hemibagrus centralus	VTO_0059394	NA	NA	NA
Hemibagrus dongbacensis	VTO_0059397	NA	NA	NA
Hemibagrus menoda	VTO_0059396	NA	NA	NA
Hemibagrus chrysops	VTO_0059391	NA	NA	NA
Hemibagrus pluriradiatus	VTO_0059390	NA	NA	NA
Clariallabes	VTO_0035478	310922	Clariallabes	370869
Clariallabes longicauda	VTO_0035479	310923	Clariallabes longicauda	370868
Galeichthys ater	VTO_0035670	593564	Galeichthys ater	626365
Galeichthys feliceps	VTO_0035672	593565	Galeichthys feliceps	626368
Galeichthys peruvianus	VTO_0035673	390435	Galeichthys peruvianus	480916
Ituglanis guayaberensis	VTO_0061665	NA	NA	NA
Cephalocassis	VTO_0035675	390432	Cephalocassis	480914
Cephalocassis borneensis	VTO_0035676	390433	Cephalocassis borneensis	480910
Cephalocassis jatia	VTO_0035677	1235828	Cephalocassis jatia	757402
Cephalocassis melanochir	VTO_0035678	591264	Cephalocassis melanochir	52809
Ariopsis	VTO_0035679	243723	Ariopsis	534781
Nemapteryx macronotacantha	VTO_0059719	NA	NA	NA
Neoarius latirostris	VTO_0059718	NA	NA	NA
Chrysichthys sp. 2 (de Pinna 1993)	VTO_0059249	NA	NA	NA
Chrysichthys delhezi	VTO_0059248	NA	NA	NA
Aspistor luniscutis	VTO_0059711	NA	NA	NA
Chrysichthys ornatus	VTO_0059246	NA	NA	NA
Chrysichthys teugelsi	VTO_0059245	NA	NA	NA
Potamarius grandoculis	VTO_0059712	NA	NA	NA
Chrysichthys praecox	VTO_0059243	NA	NA	NA
Chrysichthys johnelsi	VTO_0059242	NA	NA	NA
Chrysichthys stappersii	VTO_0059241	NA	NA	NA
Neoarius pectoralis	VTO_0059716	NA	NA	NA
Trichomycterus naipi	VTO_0061536	NA	NA	NA
Trichomycterus straminius	VTO_0061537	NA	NA	NA
Synodontis acanthomias	VTO_0061822	NA	NA	NA
Trichomycterus mondolfi	VTO_0061535	NA	NA	NA
Trichomycterus papilliferus	VTO_0061532	NA	NA	NA
Corydoras reynoldsi	VTO_0035279	NA	NA	NA
Trichomycterus pauciradiatus	VTO_0061530	NA	NA	NA
Trichomycterus stellatus	VTO_0061531	NA	NA	NA
Corydoras oxyrhynchus	VTO_0035274	NA	NA	NA
Corydoras osteocarus	VTO_0035275	NA	NA	NA
Corydoras schwartzi	VTO_0035276	NA	NA	NA
Corydoras robustus	VTO_0035277	NA	NA	NA
Corydoras paragua	VTO_0035270	NA	NA	NA
Synodontis depauwi	VTO_0061820	NA	NA	NA
Trichomycterus rivulatus	VTO_0061538	NA	NA	NA
Corydoras panda	VTO_0035273	NA	NA	NA
Henonemus intermedius	VTO_0061648	NA	NA	NA
Henonemus triacanthopomus	VTO_0061649	NA	NA	NA
Acrochordonichthys sp. (de Pinna 1993)	VTO_0061318	NA	NA	NA
Acrochordonichthys septentrionalis	VTO_0061319	NA	NA	NA
Acrochordonichthys falcifer	VTO_0061316	NA	NA	NA
Acrochordonichthys gyrinus	VTO_0061317	NA	NA	NA
Acrochordonichthys pachyderma	VTO_0061314	NA	NA	NA
Acrochordonichthys strigosus	VTO_0061315	NA	NA	NA
Acrochordonichthys ischnosoma	VTO_0061312	NA	NA	NA
Henonemus taxistigmus	VTO_0061645	NA	NA	NA
Henonemus macrops	VTO_0061646	NA	NA	NA
Henonemus sp. (Schaefer 1990)	VTO_0061647	NA	NA	NA
Hemiancistrus guahiborum	VTO_0059884	NA	NA	NA
Synodontis comoensis	VTO_0061821	NA	NA	NA
Auchenipteridae	VTO_0035019	31014	Auchenipteridae	609235
Synodontis orientalis	VTO_0061798	NA	NA	NA
Synodontis leopardina	VTO_0061799	577553	Synodontis leopardinus	664985
Hypostomus asperatus	VTO_0036901	157062	Hypostomus asperatus	1090784
Synodontis ornatipinnis	VTO_0061792	NA	NA	NA
Synodontis caudalis	VTO_0061793	NA	NA	NA
Synodontis melanoptera	VTO_0061790	NA	NA	NA
Synodontis annectens	VTO_0061791	NA	NA	NA
Synodontis ornatissima	VTO_0061796	NA	NA	NA
Synodontis koensis	VTO_0061797	NA	NA	NA
Synodontis longispinis	VTO_0061794	NA	NA	NA
Synodontis camelopardalis	VTO_0061795	NA	NA	NA
Hemiancistrus megacephalus	VTO_0059881	NA	NA	NA
Hemiancistrus meizospilos	VTO_0059880	NA	NA	NA
Hemiancistrus micrommatos	VTO_0059883	NA	NA	NA
Hemiancistrus megalopteryx	VTO_0059882	NA	NA	NA
Clarias cavernicola	VTO_0059669	NA	NA	NA
Clarias hilli	VTO_0059668	NA	NA	NA
Hemiancistrus sp. Brazil (Armbruster 2004)	VTO_0059887	NA	NA	NA
Hemiancistrus spilomma	VTO_0059886	NA	NA	NA
Trachyglanis minutus	VTO_0061222	NA	NA	NA
Trachyglanis ineac	VTO_0061223	NA	NA	NA
Trachyglanis sanghensis	VTO_0061220	NA	NA	NA
Trachyglanis sp. (de Pinna 1993)	VTO_0061221	NA	NA	NA
Clarias longior	VTO_0059661	NA	NA	NA
Tetracamphilius pectinatus	VTO_0061227	NA	NA	NA
Belonoglanis brieni	VTO_0061224	NA	NA	NA
Tetracamphilius	VTO_0061225	NA	NA	NA
Hypostomus regani	VTO_0036863	164008	Hypostomus regani	698166
Pseudolaguvia ferula	VTO_0036118	400081	Pseudolaguvia ferula	96818
Pseudolaguvia ribeiroi	VTO_0036119	385287	Pseudolaguvia ribeiroi	119573
Pseudolaguvia	VTO_0036114	385286	Pseudolaguvia	119572
Pseudolaguvia foveolata	VTO_0036115	385289	Pseudolaguvia foveolata	119571
Pseudolaguvia shawi	VTO_0036116	385288	Pseudolaguvia shawi	119570
Hara horai	VTO_0036110	400073	Hara horai	875493
Hara hara	VTO_0036111	385298	Hara hara	641163
Conta	VTO_0036112	385272	Conta	693710
Trachydoras paraguayensis	VTO_0036641	1104224	Trachydoras paraguayensis	750418
Imparfinis sp. A (Bockmann 1998)	VTO_0061002	NA	NA	NA
Imparfinis sp. (de Pinna 1993)	VTO_0061003	NA	NA	NA
Loricariichthys sp. (Britto 2003)	VTO_0059869	NA	NA	NA
Imparfinis nemacheir	VTO_0061001	NA	NA	NA
Imparfinis sp. cf. minutus (Bockman 1998)	VTO_0061006	NA	NA	NA
Hypostomus aspilogaster	VTO_0036866	164011	Hypostomus aspilogaster	174949
Imparfinis pseudonemacheir	VTO_0061004	NA	NA	NA
Imparfinis piperatus	VTO_0061005	NA	NA	NA
Cathorops arenatus	VTO_0035700	419328	Cathorops arenatus	347448
Cathorops agassizii	VTO_0035701	1198604	Cathorops agassizii	24373
Genus 12 sp. (Bockmann 1998)	VTO_0061008	NA	NA	NA
Loricariichthys sp. (Schaefer 1987)	VTO_0059860	NA	NA	NA
Cathorops fuerthii	VTO_0035704	419330	Cathorops fuerthii	922478
Loricariichthys nudirostris	VTO_0059866	NA	NA	NA
Loricariichthys ucayalensis	VTO_0059865	NA	NA	NA
Loricariichthys cashibo	VTO_0059864	NA	NA	NA
Bathyclarias ilesi	VTO_0035498	130428	Bathyclarias ilesi	1031174
Dolichallabes	VTO_0035499	NA	NA	NA
Scobinancistrus aureatus	VTO_0060289	NA	NA	NA
Ompok malabaricus	VTO_0036164	575557	Ompok malabaricus	184772
Heterobranchus longifilis	VTO_0035490	103213	Heterobranchus longifilis	507216
Heterobranchus bidorsalis	VTO_0035492	103210	Heterobranchus bidorsalis	860959
Heterobranchus boulengeri	VTO_0035493	103211	Heterobranchus boulengeri	860958
Bathyclarias	VTO_0035494	125849	Bathyclarias	324785
Bathyclarias worthingtoni	VTO_0035496	125851	Bathyclarias worthingtoni	849223
Hemiancistrus fugleri	VTO_0059889	NA	NA	NA
Pangasius	VTO_0036433	8000	Pangasius	3624023
Oreoglanis infulatus	VTO_0061131	NA	NA	NA
Synodontis smiti	VTO_0061824	NA	NA	NA
Ompok	VTO_0036161	209165	Ompok	670819
Trichomycterus regani	VTO_0061565	NA	NA	NA
Squaliforma phrixosoma	VTO_0060284	NA	NA	NA
Malapterurus tanganyikaensis	VTO_0036808	390480	Malapterurus tanganyikaensis	215091
Trichomycterus laucaensis	VTO_0061564	NA	NA	NA
Parakysis	VTO_0036089	385304	Parakysis	343450
Farlowella henriquei	VTO_0060363	NA	NA	NA
Hemiancistrus cerrado	VTO_0059888	NA	NA	NA
Batasio travancoria	VTO_0035188	NA	NA	NA
Pareuchiloglanis gracilicaudata	VTO_0036600	1128653	Pareuchiloglanis gracilicaudata	2356
Pareuchiloglanis anteanalis	VTO_0036601	221673	Pareuchiloglanis anteanalis	93058
Clarias angolensis	VTO_0035532	NA	NA	NA
Acrochordonichthys	VTO_0035552	337690	Acrochordonichthys	315255
Oreoglanis macropterus	VTO_0036604	349549	Oreoglanis macropterus	777015
Oreoglanis insignis	VTO_0036605	385302	Oreoglanis insignis	343452
Oreoglanis delacouri	VTO_0036606	192195	Oreoglanis delacouri	537278
Bagarius	VTO_0036608	175773	Bagarius	866701
Bagarius bagarius	VTO_0036609	497982	Bagarius bagarius	800578
Potamosilurus macrorhynchus	VTO_0035791	591336	Potamosilurus macrorhynchus	1043062
Trichomycterus mimonha	VTO_0061560	NA	NA	NA
Trichomycterus zonatus	VTO_0061515	NA	NA	NA
Glyptothorax strabonis	VTO_0061037	NA	NA	NA
Batasio batasio	VTO_0035189	337718	Batasio batasio	475417
Pareuchiloglanis songmaensis	VTO_0061108	NA	NA	NA
Glyptothorax jalalensis	VTO_0061036	NA	NA	NA
Synodontis bastiani	VTO_0061826	NA	NA	NA
Astroblepus whymperi	VTO_0060675	NA	NA	NA
Hisonotus laevior	VTO_0036938	510915	Hisonotus laevior	1013630
Ameiurus sp. (de Pinna 1993)	VTO_0061487	NA	NA	NA
Tandanus	VTO_0036284	490727	Tandanus	619437
Tandanus bostocki	VTO_0036285	512776	Tandanus bostocki	935100
Tandanus tandanus	VTO_0036286	512777	Tandanus tandanus	113084
Hisonotus montanus	VTO_0036932	NA	NA	NA
Pylodictis	VTO_0036281	75287	Pylodictis	139648
Pylodictis olivaris	VTO_0036282	75288	Pylodictis olivaris	139643
Plotosidae	VTO_0036283	30997	Plotosidae	967343
Hypostomus varimaculosus	VTO_0060197	NA	NA	NA
Harttia carvalhoi	VTO_0037080	NA	NA	NA
Sturisoma festivum	VTO_0037083	337759	Sturisoma festivum	649704
Satan eurystomus	VTO_0061485	NA	NA	NA
Sturisoma nigrirostrum	VTO_0037085	503135	Sturisoma nigrirostrum	636440
Sturisoma monopelte	VTO_0037084	503134	Sturisoma monopelte	636438
Oloplotosus	VTO_0060443	NA	NA	NA
Rineloricaria	VTO_0037086	52091	Rineloricaria	188610
Rineloricaria pentamaculata	VTO_0037088	NA	NA	NA
Propimelodus eigenmanni	VTO_0059611	NA	NA	NA
Plotosus nhatrangensis	VTO_0060449	NA	NA	NA
Plotosus anguillaris	VTO_0060448	NA	NA	NA
Clarias ngamensis	VTO_0035530	121736	Clarias ngamensis	1094712
Hypostomus simios	VTO_0060199	NA	NA	NA
Corydoras amapaensis	VTO_0035254	NA	NA	NA
Irvineia voltae	VTO_0061480	NA	NA	NA
Arius maculatus	VTO_0035809	573377	Arius maculatus	526801
Arius	VTO_0035808	75285	Arius	139658
Notarius grandicassis	VTO_0035807	287712	Notarius grandicassis	784561
Notarius armbrusteri	VTO_0035806	371053	Notarius armbrusteri	509951
Notarius cookei	VTO_0035805	286640	Notarius cookei	1576
Notarius neogranatensis	VTO_0035804	287703	Notarius neogranatensis	261225
Notarius biffi	VTO_0035802	419337	Notarius biffi	922464
Notarius luniscutis	VTO_0035801	591274	Notarius luniscutis	625690
Notarius insculptus	VTO_0035800	287707	Notarius insculptus	261209
Synodontis pleurops	VTO_0036734	404967	Synodontis pleurops	1020693
Kronichthys sp. 2 (Armbruster 2004)	VTO_0060040	NA	NA	NA
Hemipsilichthys? (Armbruster 2004)	VTO_0060043	NA	NA	NA
Synodontis rebeli	VTO_0036737	404968	Synodontis rebeli	629045
Brochiloricaria macrodon	VTO_0060045	NA	NA	NA
Brochiloricaria	VTO_0060044	NA	NA	NA
Lamontichthys avacanoeiro	VTO_0060047	NA	NA	NA
Brochiloricaria chauliodon	VTO_0060046	NA	NA	NA
Lamontichthys filamentosus	VTO_0060049	NA	NA	NA
Lamontichthys parakana	VTO_0060048	NA	NA	NA
Synodontis afrofischeri	VTO_0036738	404971	Synodontis afrofischeri	494872
Synodontis euptera	VTO_0061828	392943	Synodontis eupterus	577010
Ancistrus sp. (Britto 2003)	VTO_0059973	NA	NA	NA
Cathorops dasycephalus	VTO_0035702	419329	Cathorops dasycephalus	347445
Notarius lentiginosus	VTO_0035796	591273	Notarius lentiginosus	461437
Rineloricaria teffeana	VTO_0059803	NA	NA	NA
Brachyglanis nocturnus	VTO_0060981	NA	NA	NA
Pseudobagarius meridionalis	VTO_0061335	NA	NA	NA
Trachelyopterus teaguei	VTO_0060514	NA	NA	NA
Propimelodus caesius	VTO_0059613	NA	NA	NA
Clarias macrocephalus	VTO_0035536	35657	Clarias macrocephalus	166740
Ancistrus agostinhoi	VTO_0059969	NA	NA	NA
Ancistrus macrophthalmus	VTO_0059972	NA	NA	NA
Notarius kessleri	VTO_0035795	287704	Notarius kessleri	456201
Chaetostoma vasquezi	VTO_0060013	NA	NA	NA
Pangasianodon gigas	VTO_0036428	30993	Pangasianodon gigas	967329
Pangasianodon hypophthalmus	VTO_0036429	310915	Pangasianodon hypophthalmus	896075
Synodontis pulcher	VTO_0061827	NA	NA	NA
Leiarius marmoratus	VTO_0036420	1150208	Leiarius marmoratus	410534
Leiarius pictus	VTO_0036421	380996	Leiarius pictus	650088
Leiarius longibarbis	VTO_0036422	380999	Leiarius longibarbis	650078
Olyridae	VTO_0036423	30999	NA	NA
Olyra	VTO_0036424	210595	Olyra	779608
Olyra longicaudata	VTO_0036425	390837	Olyra longicaudata	284528
Pangasiidae	VTO_0036426	7999	Pangasiidae	701522
Pangasianodon	VTO_0036427	30992	Pangasianodon	967328
Notarius	VTO_0035794	286639	Notarius	472983
Pimelodella laurenti	VTO_0060856	NA	NA	NA
Rineloricaria aurata	VTO_0059802	NA	NA	NA
Trachelyopterichthys taeniatus	VTO_0060501	NA	NA	NA
Pimelodella pectinifer	VTO_0060854	NA	NA	NA
Pseudauchenipterus	VTO_0060503	NA	NA	NA
Tatia creutzbergi	VTO_0060539	NA	NA	NA
Tatia sp. (de Pinna 1993)	VTO_0060538	NA	NA	NA
Clarias agboyiensis	VTO_0035534	121725	Clarias agboyiensis	1072144
Tatia brunnea	VTO_0060535	NA	NA	NA
Pseudauchenipterus affinis	VTO_0060504	NA	NA	NA
Tatia strigata	VTO_0060537	NA	NA	NA
Ancistrus lithurgicus	VTO_0059974	NA	NA	NA
Tatia neivai	VTO_0060531	NA	NA	NA
Batrochoglanis melanurus	VTO_0059308	NA	NA	NA
Tatia galaxias	VTO_0060533	NA	NA	NA
Tatia boemia	VTO_0060532	NA	NA	NA
Synodontis punctulata	VTO_0061838	NA	NA	NA
Ompok binotatus	VTO_0061962	NA	NA	NA
Pimelodella ophthalmica	VTO_0060850	NA	NA	NA
Panaque	VTO_0037261	281754	Panaque	820643
Hopliancistrus tricornis	VTO_0037260	164005	Hopliancistrus tricornis	698172
Trichomycterus caudofasciatus	VTO_0036496	NA	NA	NA
Pseudauchenipterus flavescens	VTO_0060507	NA	NA	NA
Harttia	VTO_0037069	503137	Harttia	636445
Proloricaria prolixa	VTO_0037068	1123874	Proloricaria prolixa	166899
Astroblepus cyclopus	VTO_0060699	NA	NA	NA
Lamontichthys	VTO_0037063	390391	Lamontichthys	210208
Spatuloricaria puganensis	VTO_0037062	337698	Spatuloricaria puganensis	315241
Genus 12 (Bockmann 1998)	VTO_0061007	NA	NA	NA
Cinetodus conorhynchus	VTO_0059724	NA	NA	NA
Proloricaria	VTO_0037067	NA	NA	NA
Lamontichthys stibaros	VTO_0037064	390392	Lamontichthys stibaros	768251
Hypostomus bolivianus	VTO_0060229	NA	NA	NA
Microglanis sp. (de Pinna 1993)	VTO_0059302	NA	NA	NA
Imparfinis sp. B (Bockmann 1998)	VTO_0060999	NA	NA	NA
Ompok pinnatus	VTO_0061968	NA	NA	NA
Hypostomus mutucae	VTO_0060221	NA	NA	NA
Hypostomus dlouhyi	VTO_0060220	NA	NA	NA
Hypostomus roseopunctatus	VTO_0060223	NA	NA	NA
Hypostomus vermicularis	VTO_0060222	NA	NA	NA
Hypostomus hoplonites	VTO_0060225	NA	NA	NA
Hypostomus pantherinus	VTO_0060224	NA	NA	NA
Imparfinis guttatus	VTO_0060991	NA	NA	NA
Chasmocranus sp. (de Pinna 1993)	VTO_0060912	NA	NA	NA
Pareuchiloglanis brevicaudatus	VTO_0061101	NA	NA	NA
Pareiorhina carrancas	VTO_0037166	NA	NA	NA
Akysis clinatus	VTO_0061288	NA	NA	NA
Hypostomus cordovae	VTO_0060227	NA	NA	NA
Leptorhamdia essequibensis	VTO_0060885	NA	NA	NA
Chiloglanis reticulatus	VTO_0061900	NA	NA	NA
Pseudobagrus longirostris	VTO_0059526	NA	NA	NA
Oloplotosus mariae	VTO_0060444	NA	NA	NA
Pseudobagrus kaifenensis	VTO_0059524	NA	NA	NA
Pseudobagrus taphraphilus	VTO_0059525	NA	NA	NA
Pseudobagrus microps	VTO_0059522	NA	NA	NA
Pseudobagrus analis	VTO_0059523	NA	NA	NA
Pseudobagrus fui	VTO_0059520	NA	NA	NA
Pseudobagrus emarginatus	VTO_0059521	NA	NA	NA
Cruciglanis pacifici	VTO_0059305	NA	NA	NA
Pseudobagrus albomarginatus	VTO_0059528	NA	NA	NA
Pseudobagrus brachyrhabdion	VTO_0059529	NA	NA	NA
Clarias dussumieri	VTO_0035539	685905	Clarias dussumieri dussumieri	1017226
Astroblepus mariae	VTO_0060693	NA	NA	NA
Hypancistrus furunculus	VTO_0059979	NA	NA	NA
Akysis portellus	VTO_0061289	NA	NA	NA
Ariopsis assimilis	VTO_0059726	NA	NA	NA
Astroblepus micrescens	VTO_0060694	NA	NA	NA
Loricaria sp. (Schaefer 1987)	VTO_0059779	NA	NA	NA
Pareuchiloglanis gongshanensis	VTO_0061107	400079	Creteuchiloglanis gongshanensis	875477
Lepthoplosternum ucamara	VTO_0061414	NA	NA	NA
Hypancistrus lunaorum	VTO_0059978	NA	NA	NA
Ariopsis seemanni	VTO_0059727	NA	NA	NA
Duopalatinus	VTO_0036345	NA	NA	NA
Scleromystax sp. (Britto 2003)	VTO_0061416	NA	NA	NA
Brachyglanis melas	VTO_0060980	NA	NA	NA
Callichthys oibaensis	VTO_0061419	NA	NA	NA
Bagrichthys vaillantii	VTO_0059418	NA	NA	NA
Bagrichthys micranodus	VTO_0059419	NA	NA	NA
Acrochordonichthys chamaeleon	VTO_0061313	NA	NA	NA
Callichthys sp. (Mo 1991)	VTO_0061418	NA	NA	NA
Hemibagrus gracilis	VTO_0059412	NA	NA	NA
Hemibagrus baramensis	VTO_0059413	NA	NA	NA
Hemibagrus hongus	VTO_0059410	NA	NA	NA
Hemibagrus johorensis	VTO_0059411	NA	NA	NA
Bagrichthys majusculus	VTO_0059416	NA	NA	NA
Bagrichthys sp. 2 (de Pinna 1993)	VTO_0059417	NA	NA	NA
Hemibagrus olyroides	VTO_0059414	NA	NA	NA
Hemibagrus sabanus	VTO_0059415	NA	NA	NA
Pimelodella boschmai	VTO_0060849	NA	NA	NA
Nemapteryx caelatus	VTO_0059720	NA	NA	NA
Glyptothorax sausii	VTO_0061038	NA	NA	NA
Chiloglanis pojeri	VTO_0061886	NA	NA	NA
Malapterurus sp. (Vigliotta 2008)	VTO_0061265	NA	NA	NA
Liobagrus styani	VTO_0035570	516529	Liobagrus styani	516685
Corydoras leucomelas	VTO_0035310	NA	NA	NA
Ictalurus sp. (Vigliotta 2008)	VTO_0061499	NA	NA	NA
Rama	VTO_0059383	NA	NA	NA
Olyra horae	VTO_0059380	NA	NA	NA
Olyra burmanica	VTO_0059381	NA	NA	NA
Hemibagrus maydelli	VTO_0059386	NA	NA	NA
Hemibagrus camthuyensis	VTO_0059387	NA	NA	NA
Rama rama	VTO_0059384	NA	NA	NA
Hemibagrus furcatus	VTO_0059385	NA	NA	NA
Astephus calvus	VTO_0061491	NA	NA	NA
Astephus sp. (Lundberg 1992)	VTO_0061490	NA	NA	NA
Hemibagrus taybacensis	VTO_0059388	NA	NA	NA
Astephus antiquus	VTO_0061492	NA	NA	NA
Ictalurus australis	VTO_0061495	NA	NA	NA
Ictalurus sp. (Fink and Fink 1981)	VTO_0061494	NA	NA	NA
Ictalurus dugesii	VTO_0061497	NA	NA	NA
Ictalurus sp. (Mo 1991)	VTO_0061496	NA	NA	NA
Goeldiella	VTO_0035645	337660	Goeldiella	502096
Phreatobius	VTO_0035647	NA	NA	NA
Goeldiella eques	VTO_0035646	337661	Goeldiella eques	502078
Myoglanis	VTO_0035643	NA	NA	NA
Phreatobius dracunculus	VTO_0035649	NA	NA	NA
Phreatobius cisternarum	VTO_0035648	NA	NA	NA
Hypostomus sipaliwinii	VTO_0060245	NA	NA	NA
Hypostomus micromaculatus	VTO_0060226	NA	NA	NA
Gephyroglanis	VTO_0059258	NA	NA	NA
Gephyroglanis congicus	VTO_0059259	NA	NA	NA
Cryptarius daugueti	VTO_0059708	NA	NA	NA
Hemipimelodus	VTO_0059709	NA	NA	NA
Chrysichthys turkana	VTO_0059254	NA	NA	NA
Chrysichthys thysi	VTO_0059255	NA	NA	NA
Chrysichthys persimilis	VTO_0059256	NA	NA	NA
Chrysichthys grandis	VTO_0059257	NA	NA	NA
Chrysichthys brachynema	VTO_0059250	NA	NA	NA
Chrysichthys thonneri	VTO_0059251	NA	NA	NA
Chrysichthys sp. 1 (de Pinna 1993)	VTO_0059252	NA	NA	NA
Chrysichthys macropterus	VTO_0059253	NA	NA	NA
Synodontis laessoei	VTO_0061815	NA	NA	NA
Synodontis guttata	VTO_0061814	NA	NA	NA
Synodontis violacea	VTO_0061817	566421	Synodontis violaceus	925556
Synodontis ruandae	VTO_0061816	NA	NA	NA
Synodontis contracta	VTO_0061811	404964	Synodontis contractus	629032
Synodontis marmorata	VTO_0061810	NA	NA	NA
Acanthodoras	VTO_0036636	238642	Acanthodoras	216716
Synodontis woleuensis	VTO_0061812	NA	NA	NA
Corydoras blochi	VTO_0035249	NA	NA	NA
Corydoras bilineatus	VTO_0035248	NA	NA	NA
Synodontis acanthoperca	VTO_0061819	NA	NA	NA
Liosomadoras	VTO_0035034	238675	Liosomadoras	740541
Malacoglanis	VTO_0061692	NA	NA	NA
Chiloglanis ruziziensis	VTO_0061885	NA	NA	NA
Tatia intermedia	VTO_0035028	238666	Tatia intermedia	165958
Ituglanis epikarsticus	VTO_0061669	NA	NA	NA
Ituglanis proops	VTO_0061679	NA	NA	NA
Ituglanis cahyensis	VTO_0061678	NA	NA	NA
Centromochlus	VTO_0035021	238679	Centromochlus	740539
Ituglanis metae	VTO_0061674	NA	NA	NA
Ituglanis eichorniarum	VTO_0061677	NA	NA	NA
Centromochlus perugiae	VTO_0035022	909845	Centromochlus perugiae	619744
Glanidium	VTO_0035025	NA	NA	NA
Ituglanis bambui	VTO_0061670	NA	NA	NA
Megalechis thoracata	VTO_0035454	245781	Megalechis thoracata	1094976
Glanidium melanopterum	VTO_0035026	NA	NA	NA
Pseudopimelodus sp. 1 (Shibatta 1991)	VTO_0059285	NA	NA	NA
Pseudopimelodus sp. (de Pinna 1993)	VTO_0059284	NA	NA	NA
Ituglanis parahybae	VTO_0061675	NA	NA	NA
Pseudopimelodus bufonius	VTO_0035056	390468	Pseudopimelodus bufonius	61474
Synodontis manni	VTO_0061833	NA	NA	NA
Ictalurus ochoterenai	VTO_0061493	NA	NA	NA
Parotocinclus jimi	VTO_0059896	NA	NA	NA
Parotocinclus bahiensis	VTO_0059897	NA	NA	NA
